"RecordId","OnePerId","OnePerFlag","OrgFlag","GroupFlag","EBDFFlag","MasterRecordId"
"0085686870","0085686870","TRUE","","","TRUE","MA04740232"
"0085686924","0085686924","TRUE","","","TRUE","MA04897951"
"0085686949","0085686949","TRUE","","","TRUE","MA04150688"
"0085686975","0085686975","TRUE","","","TRUE","N0000Q74WT"
"0085687026","","","","TRUE","","N0000TJYAT"
"0085687027","","","","TRUE","","N0000TJYAT"
"0085687032","0085687032","TRUE","","","TRUE","MA05197831"
"0085687049","0085687049","TRUE","","","TRUE","MA04254941"
"0085687051","0085687051","TRUE","","","","MA04894367"
"0085687079","0085687079","TRUE","","","TRUE","MA04835859"
"0085687088","0085687088","TRUE","","","TRUE","MA04885983"
"0085687102","0085687102","TRUE","","","TRUE","MA04367667"
"0085687122","0085687122","TRUE","","","TRUE","MA04742392"
"0085687137","0085687137","TRUE","","","TRUE","MA04835620"
"0085687138","0085687138","TRUE","","","TRUE","MA04845410"
"0085687160","0085687160","TRUE","","","TRUE","MA05100038"
"0085687166","0085687166","TRUE","","","TRUE","MA04874590"
"0085687190","0085687190","TRUE","","","TRUE","MA04256580"
"0085687268","0085687268","TRUE","","","TRUE","MA04725703"
"0085687288","","","","TRUE","","N00018ILSL"
"0085687303","0085687303","TRUE","","","TRUE","MA04255527"
"0085687337","0085687337","TRUE","","","TRUE","MA04078668"
"0087853883","0087853883","TRUE","","","TRUE","MA04810960"
"0087853942","0087853942","TRUE","","","TRUE","MA04376471"
"0088669283","0088669283","TRUE","","","TRUE","MA04874570"
"0091044185","0091044185","TRUE","","","TRUE","MA05267358"
"0091044194","0091044194","TRUE","","","TRUE","MA04894278"
"0091044201","0091044201","TRUE","","","TRUE","MA04382156"
"0091044204","0091044204","TRUE","","","TRUE","MA04370936"
"0091045912","0091045912","TRUE","","","TRUE","MA05204667"
"0091047279","0091047279","TRUE","","","TRUE","MA04892200"
"0091047335","0091047335","TRUE","","","TRUE","MA05268600"
"0091047401","0091047401","TRUE","","","TRUE","N0000R5W2Y"
"0091047406","0091047406","TRUE","","","TRUE","MA04699329"
"0091047410","0091047410","TRUE","","","TRUE","MA04891087"
"0091047428","0091047428","TRUE","","","TRUE","MA04890680"
"0091047430","0091047430","TRUE","","","TRUE","MA04228583"
"0091047481","0091047481","TRUE","","","TRUE","MA04259899"
"0091047506","0091047506","TRUE","","","TRUE","MA05267869"
"0091047526","0091047526","TRUE","","","TRUE","MA04101654"
"0091047553","0091047553","TRUE","","","TRUE","MA04496433"
"0091047721","0091047721","TRUE","","","TRUE","MA04063559"
"0091047767","0091047767","TRUE","","","TRUE","MA04957277"
"0091047788","0091047788","TRUE","","","TRUE","MA04700713"
"0091047814","0091047814","TRUE","","","TRUE","MA04697128"
"0091047836","0091047836","TRUE","","","TRUE","MA04492221"
"0091047855","0091047855","TRUE","","","TRUE","MA04480752"
"0091047865","0091047865","TRUE","","","TRUE","MA04892871"
"0091047920","0091047920","TRUE","","","TRUE","MA04368209"
"0091047930","0091047930","TRUE","","","TRUE","MA04072335"
"0091047937","0091047937","TRUE","","","TRUE","MA04140283"
"0091048039","0091048039","TRUE","","","TRUE","MA05270870"
"0091048042","0091048042","TRUE","","","TRUE","MA04266369"
"0091048048","0091048048","TRUE","","","TRUE","MA04047296"
"0091048082","0091048082","TRUE","","","TRUE","MA04267689"
"0092050078","0092050078","TRUE","","","TRUE","MA04681919"
"0093246344","0093246344","TRUE","","","TRUE","MA04454535"
"0093718296","0093718296","TRUE","","","TRUE","MA04370672"
"0093831730","0093831730","TRUE","","","TRUE","MA04228316"
"0093831763","0093831763","TRUE","","","TRUE","MA04225301"
"0094375932","0094375932","TRUE","","","TRUE","MA04060606"
"0094475217","0094475217","TRUE","","","","MA04225099"
"0094477517","0094477517","TRUE","","","TRUE","MA04500709"
"0094481126","0094481126","TRUE","","","TRUE","MA04797515"
"0094481129","0094481129","TRUE","","","TRUE","MA04538386"
"0094481157","0094481157","TRUE","","","TRUE","MR10515608"
"0094481159","0094481159","TRUE","","","TRUE","MA04518230"
"0094481165","0094481165","TRUE","","","TRUE","MA04497171"
"0094481239","0094481239","TRUE","","","TRUE","MA04225069"
"0094481246","0094481246","TRUE","","","TRUE","MA04729097"
"0094481260","0094481260","TRUE","","","TRUE","MA04225025"
"0094481292","0094481292","TRUE","","","TRUE","MA05039618"
"0094481300","0094481300","TRUE","","","TRUE","MA04503997"
"0094481304","0094481304","TRUE","","","TRUE","MA04064363"
"0094481309","0094481309","TRUE","","","TRUE","MA04225625"
"0094481311","0094481311","TRUE","","","TRUE","MA05084522"
"0094481349","0094481349","TRUE","","","TRUE","MA04499667"
"0094481392","0094481392","TRUE","","","TRUE","MA04653571"
"0094481402","0094481402","TRUE","","","TRUE","MA04518474"
"0094481405","0094481405","TRUE","","","TRUE","MA04144998"
"0094481424","0094481424","TRUE","","","TRUE","MA04382412"
"0094481425","0094481425","TRUE","","","TRUE","MA04750287"
"0094481432","0094481432","TRUE","","","TRUE","MA04501007"
"0094481445","0094481445","TRUE","","","TRUE","MA04894536"
"0094481453","0094481453","TRUE","","","TRUE","MA04646981"
"0094481459","0094481459","TRUE","","","TRUE","MA04795338"
"0094481518","0094481518","TRUE","","","TRUE","MA05022471"
"0094481547","0094481547","TRUE","","","TRUE","MA04454553"
"0094584649","0094584649","TRUE","","","TRUE","MA04254958"
"0094584665","0094584665","TRUE","","","","MA04894356"
"0095256921","0095256921","TRUE","","","TRUE","MA04869165"
"0096313776","0096313776","TRUE","","","TRUE","MA04836959"
"0096313778","0096313778","TRUE","","","TRUE","MA05043240"
"0097211557","0097211557","TRUE","","","TRUE","MA04063596"
"0097511334","0097511334","TRUE","","","TRUE","MA04048376"
"0097511340","0097511340","TRUE","","","TRUE","MA04892462"
"0097511344","0097511344","TRUE","","","TRUE","MA04140252"
"0097511347","0097511347","TRUE","","","TRUE","MA04895710"
"0097511358","0097511358","TRUE","","","TRUE","MA04254692"
"0097511674","0097511674","TRUE","","","TRUE","MA04894161"
"0097513801","0097513801","TRUE","","","TRUE","MA05041867"
"0097513803","0097513803","TRUE","","","TRUE","MA04829475"
"0097513809","0097513809","TRUE","","","TRUE","MA04845430"
"0097513812","0097513812","TRUE","","","TRUE","MA04254746"
"0097513815","0097513815","TRUE","","","TRUE","MA05042768"
"0097513824","0097513824","TRUE","","","TRUE","MA04873460"
"0097516787","0097516787","TRUE","","","TRUE","MA05042156"
"0097518829","0097518829","TRUE","","","TRUE","MA05041784"
"0097518833","0097518833","TRUE","","","TRUE","MA04308108"
"0097518868","0097518868","TRUE","","","TRUE","MA05041365"
"0097518873","0097518873","TRUE","","","TRUE","MA04306737"
"0097518884","0097518884","TRUE","","","TRUE","MA04851099"
"0097518906","0097518906","TRUE","","","TRUE","MA04896822"
"0097518908","0097518908","TRUE","","","TRUE","MA06454740"
"0097518918","0097518918","TRUE","","","TRUE","MA05178236"
"0097518935","0097518935","TRUE","","","TRUE","MA04845408"
"0097518959","0097518959","TRUE","","","TRUE","MA05044006"
"0097518982","","","","","","MA04305122"
"0097518984","0097518984","TRUE","","","TRUE","MA05041859"
"0097518989","0097518989","TRUE","","","TRUE","MA04697099"
"0097518994","0097518994","TRUE","","","TRUE","MA04600521"
"0097519016","0097519016","TRUE","","","TRUE","MA05042072"
"0097519022","0097519022","TRUE","","","TRUE","MA04349930"
"0097519026","0097519026","TRUE","","","TRUE","MA04872075"
"0097519031","0097519031","TRUE","","","TRUE","MA05042212"
"0097519055","0097519055","TRUE","","","TRUE","MA04742395"
"0097519064","0097519064","TRUE","","","TRUE","MA05041911"
"0097519066","0097519066","TRUE","","","TRUE","MA05042204"
"0097519080","0097519080","TRUE","","","TRUE","MA04308129"
"0097519084","0097519084","TRUE","","","TRUE","MA05042929"
"0097519098","0097519098","TRUE","","","TRUE","MA05042074"
"0097519103","0097519103","TRUE","","","TRUE","MA04049485"
"0097519104","0097519104","TRUE","","","TRUE","MA05045371"
"0097519128","0097519128","TRUE","","","TRUE","MA05041631"
"0097519129","0097519129","TRUE","","","TRUE","MA05041522"
"0097519130","0097519130","TRUE","","","TRUE","MA05045663"
"0097519135","0097519135","TRUE","","","TRUE","MA04845427"
"0097519137","0097519137","TRUE","","","TRUE","MA04833246"
"0097519138","0097519138","TRUE","","","TRUE","MA04728952"
"0097519140","0097519140","TRUE","","","TRUE","MA04743485"
"0097519144","0097519144","TRUE","","","TRUE","MA05041885"
"0097519148","0097519148","TRUE","","","TRUE","MA05042214"
"0097519154","0097519154","TRUE","","","","MA05045658"
"0097519172","0097519172","TRUE","","","TRUE","MA05041788"
"0097519178","0097519178","TRUE","","","","MA04962441"
"0097519187","0097519187","TRUE","","","TRUE","MA04740991"
"0097519194","0097519194","TRUE","","","TRUE","MA04254704"
"0097519209","0097519209","TRUE","","","TRUE","MA04600514"
"0097519223","0097519223","TRUE","","","TRUE","MA05042891"
"0097519243","0097519243","TRUE","","","TRUE","MA04725690"
"0097519258","0097519258","TRUE","","","TRUE","MA04348570"
"0097519259","","","","","","MA05045654"
"0097519261","0097519261","TRUE","","","TRUE","MA04254703"
"0097519265","0097519265","TRUE","","","TRUE","MA04353717"
"0097519269","0097519269","TRUE","","","TRUE","MA05041808"
"0097519276","0097519276","TRUE","","","TRUE","MA04870192"
"0097519298","0097519298","TRUE","","","TRUE","MF01998652"
"0097519315","0097519315","TRUE","","","TRUE","MA04870528"
"0097519316","0097519316","TRUE","","","TRUE","MA04963540"
"0097519338","0097519338","TRUE","","","TRUE","MA05042739"
"0097519349","0097519349","TRUE","","","TRUE","MA05043076"
"0098069531","0098069531","TRUE","","","TRUE","MA04890429"
"0098069534","0098069534","TRUE","","","TRUE","MA04338275"
"0098069540","0098069540","TRUE","","","TRUE","MA05196708"
"0098069541","0098069541","TRUE","","","TRUE","MA04099031"
"0098070889","0098070889","TRUE","","","TRUE","MA04352754"
"0098070897","0098070897","TRUE","","","TRUE","MA04071272"
"0098070901","0098070901","TRUE","","","TRUE","MA04572729"
"0098072205","0098072205","TRUE","","","TRUE","MA04890461"
"0098073424","0098073424","TRUE","","","TRUE","MA04266366"
"0098073426","0098073426","TRUE","","","TRUE","MA04674842"
"0098073439","0098073439","TRUE","","","TRUE","N0000JWCXZ"
"0098073471","0098073471","TRUE","","","TRUE","MA05205417"
"0098073476","0098073476","TRUE","","","TRUE","MA04645891"
"0098073483","0098073483","TRUE","","","TRUE","MA04907390"
"0098073494","","","","","","MA05052222"
"0098073500","0098073500","TRUE","","","TRUE","MA05024030"
"0098073523","0098073523","TRUE","","","TRUE","MR04731021"
"0098073553","0098073553","TRUE","","","TRUE","MA04382106"
"0098073561","0098073561","TRUE","","","TRUE","MA04845918"
"0098073563","0098073563","TRUE","","","TRUE","MA05176844"
"0098073564","0098073564","TRUE","","","TRUE","MA04074614"
"0098073661","0098073661","TRUE","","","TRUE","MF04653114"
"0098073705","0098073705","TRUE","","","TRUE","MA04275446"
"0098073734","0098073734","TRUE","","","TRUE","MA04367606"
"0098073795","0098073795","TRUE","","","TRUE","MR14094567"
"0098073802","0098073802","TRUE","","","TRUE","MA04890440"
"0098073839","0098073839","TRUE","","","TRUE","MA05040603"
"0098073853","0098073853","TRUE","","","TRUE","MA04458086"
"0098073863","0098073863","TRUE","","","TRUE","MA04897262"
"0098073875","0098073875","TRUE","","","TRUE","MA04115762"
"0098073877","0098073877","TRUE","","","TRUE","MF07671729"
"0098073883","0098073883","TRUE","","","TRUE","MA04341746"
"0098073902","0098073902","TRUE","","","TRUE","MA04258794"
"0098073937","0098073937","TRUE","","","TRUE","MF12996067"
"0098073941","0098073941","TRUE","","","TRUE","MA05040908"
"0098073959","0098073959","TRUE","","","TRUE","MA04891628"
"0098074034","0098074034","TRUE","","","","MA04069205"
"0098074042","0098074042","TRUE","","","TRUE","MA04368999"
"0098074046","0098074046","TRUE","","","TRUE","MA04894579"
"0098074057","0098074057","TRUE","","","TRUE","MA05039563"
"0098074337","0098074337","TRUE","","","TRUE","MA04492375"
"0098207409","0098207409","TRUE","","","TRUE","MA04870200"
"0098207473","0098207473","TRUE","","","TRUE","MA06455937"
"0101621278","0101621278","TRUE","","","TRUE","N0002I38UA"
"0101868536","0101868536","TRUE","","","TRUE","MF01961307"
"0102383944","0102383944","TRUE","","","TRUE","MA04895121"
"0102383945","0102383945","TRUE","","","TRUE","MA04140088"
"0102384716","0102384716","TRUE","","","TRUE","MA05212164"
"0102386444","0102386444","TRUE","","","TRUE","MA04225096"
"0102386471","0102386471","TRUE","","","TRUE","MA04946660"
"0102386520","0102386520","TRUE","","","TRUE","MA04891061"
"0102386543","0102386543","TRUE","","","TRUE","MA04224092"
"0102386544","0102386544","TRUE","","","TRUE","MA04144142"
"0102386584","0102386584","TRUE","","","TRUE","MA04454921"
"0102386590","0102386590","TRUE","","","TRUE","MA04548827"
"0102386593","0102386593","TRUE","","","TRUE","MA05223838"
"0102386598","0102386598","TRUE","","","TRUE","MA04646953"
"0102386601","0102386601","TRUE","","","TRUE","MA04500250"
"0102386610","0102386610","TRUE","","","TRUE","MA04501317"
"0102386649","0102386649","TRUE","","","TRUE","MA04063537"
"0102386765","0102386765","TRUE","","","TRUE","MA04891641"
"0102386790","0102386790","TRUE","","","TRUE","MA04063581"
"0102386822","0102386822","TRUE","","","TRUE","MA04532638"
"0102386869","0102386869","TRUE","","","TRUE","MA04950719"
"0102386939","0102386939","TRUE","","","TRUE","MA04500497"
"0102575404","0102575404","TRUE","","","TRUE","MR13832208"
"0104271222","0104271222","TRUE","","","TRUE","MA04872082"
"0104271264","0104271264","TRUE","","","TRUE","MA04893618"
"0104271358","0104271358","TRUE","","","TRUE","MA05077655"
"0104271841","0104271841","TRUE","","","TRUE","MA04893024"
"0104271853","0104271853","TRUE","","","TRUE","MA04254961"
"0104273819","0104273819","TRUE","","","TRUE","MA05043166"
"0104273822","0104273822","TRUE","","","TRUE","MA04897115"
"0104273838","0104273838","TRUE","","","TRUE","MB15457116"
"0104273954","0104273954","TRUE","","","TRUE","MA04845731"
"0104273978","0104273978","TRUE","","","TRUE","MA04894595"
"0104274033","0104274033","TRUE","","","TRUE","MA04845412"
"0104274064","0104274064","TRUE","","","TRUE","MA04830017"
"0104274198","0104274198","TRUE","","","TRUE","MA04893911"
"0104274355","0104274355","TRUE","","","TRUE","MA05042199"
"0106048746","0106048746","TRUE","","","TRUE","MA04218655"
"0106048782","0106048782","TRUE","","","TRUE","MA04611305"
"0106807178","0106807178","TRUE","","","TRUE","MA04902027"
"0106807197","","","","","","MA04894555"
"0106963925","0106963925","TRUE","","","TRUE","MA05043187"
"0106964704","0106964704","TRUE","","","TRUE","MA04895697"
"0107839866","0107839866","TRUE","","","TRUE","MA04891340"
"0107839882","0107839882","TRUE","","","TRUE","MA05243992"
"0107840586","0107840586","TRUE","","","TRUE","MA04893988"
"0107840961","0107840961","TRUE","","","TRUE","MA04675644"
"0107841207","0107841207","TRUE","","","TRUE","MA05243943"
"0107841208","0107841208","TRUE","","","TRUE","MA05243977"
"0107841272","0107841272","TRUE","","","TRUE","MA04654908"
"0107841283","0107841283","TRUE","","","TRUE","MA04953187"
"0107841300","0107841300","TRUE","","","TRUE","MA04900671"
"0107841315","0107841315","TRUE","","","TRUE","MA05039609"
"0107841322","0107841322","TRUE","","","TRUE","MA04217944"
"0107841328","0107841328","TRUE","","","TRUE","MA04893164"
"0107841347","0107841347","TRUE","","","TRUE","MA05252173"
"0107841361","0107841361","TRUE","","","TRUE","MA05212776"
"0107841369","0107841369","TRUE","","","TRUE","MA04228847"
"0107841390","0107841390","TRUE","","","TRUE","MA04653617"
"0107841423","0107841423","TRUE","","","TRUE","MA04957271"
"0107841435","0107841435","TRUE","","","TRUE","MA04501589"
"0107841475","0107841475","TRUE","","","","MA04480857"
"0107841481","0107841481","TRUE","","","TRUE","MA04480781"
"0107841484","0107841484","TRUE","","","TRUE","MA04385985"
"0107841515","0107841515","TRUE","","","TRUE","MA05300743"
"0107841531","0107841531","TRUE","","","TRUE","MA04896518"
"0107841550","0107841550","TRUE","","","TRUE","MA04611171"
"0107841552","0107841552","TRUE","","","TRUE","MA05039542"
"0107841569","0107841569","TRUE","","","TRUE","MA05303632"
"0107841574","0107841574","TRUE","","","TRUE","MA04892891"
"0107841644","0107841644","TRUE","","","TRUE","MA04891890"
"0107841660","0107841660","TRUE","","","TRUE","MA04891030"
"0107841672","0107841672","TRUE","","","TRUE","MA04891859"
"0107841682","0107841682","TRUE","","","TRUE","MA04500801"
"0107841725","0107841725","TRUE","","","TRUE","MA04484438"
"0107841736","0107841736","TRUE","","","TRUE","MA04893987"
"0107841755","0107841755","TRUE","","","TRUE","MA04368213"
"0107841756","0107841756","TRUE","","","TRUE","MF12570725"
"0107841773","0107841773","TRUE","","","TRUE","MA04106666"
"0108371080","0108371080","TRUE","","","","MA04892721"
"0108371236","0108371236","TRUE","","","TRUE","MA04893265"
"0108912054","0108912054","TRUE","","","TRUE","MA05041989"
"0108912062","0108912062","TRUE","","","TRUE","MA04065443"
"0109074448","0109074448","TRUE","","","TRUE","MA05043794"
"0109074455","0109074455","TRUE","","","TRUE","MA04254720"
"0110138640","0110138640","TRUE","","","TRUE","MA04283954"
"0110138844","0110138844","TRUE","","","TRUE","MA04266354"
"0110233098","0110233098","TRUE","","","TRUE","MA05045363"
"0110233316","0110233316","TRUE","","","TRUE","MA05263809"
"0110592065","0110592065","TRUE","","","TRUE","MR07452459"
"0111120418","0111120418","TRUE","","","TRUE","MA04501404"
